Product_Category,SoldBy,Publisher,Title,Author,KindleeBooks SalesRank,SalePrice,TotalReviews,AverageRating,Preorder,DatePublished,Format,IndiePublisher,SmallMediumPublisher,AmazonPublsher,BigFivePublisher,UncategorizedSingle-AuthorPublisher,Pages,DailyUnitsSold,DailyGrossSales ,DailyAmazonRevenue,DailyPublisherRevenue,DailyAuthorRevenue,Category
Print,"Amazon Digital Services,  Inc.",publisher00000026,title00609979,author00094003,28283,9.38,3080,4.5,0,7/15/2014,Paperback,0,0,1,0,0,306,5,$44.39 ,$37.31 ,$0.00 ,$7.07 ,0
Print,W. W. Norton & Company,publisher00000520,title00713647,author00110036,28284,14.07,234,4.4,0,8/17/1990,Paperback,0,1,0,0,0,528,5,$66.58 ,$28.84 ,$31.70 ,$6.04 ,0
Print,Penguin Group (USA) LLC,publisher00002422,title00670214,author00116433,28285,3.99,123,4.6,0,6/14/2012,Paperback,0,0,0,1,0,32,5,$18.88 ,$9.44 ,$7.93 ,$1.51 ,0
Print,"Amazon Digital Services,  Inc.",publisher00023800,title00669525,author00165022,28287,19.45,3,4.3,0,7/11/2015,Paperback,0,1,0,0,0,808,5,$92.03 ,$33.00 ,$49.58 ,$9.44 ,0
Print,Hachette Book Group,publisher00002351,title00664414,author00095000,28288,11.63,212,4.1,0,4/10/2012,Paperback,0,0,0,1,0,240,5,$55.02 ,$19.56 ,$29.79 ,$5.67 ,0
Print,Random House LLC,publisher00000400,title00689971,author00118970,28291,12.81,88,4.7,0,11/5/2013,Paperback,0,0,0,1,0,208,5,$60.60 ,$25.14 ,$29.78 ,$5.67 ,0
Print,Penguin Group (USA) LLC,publisher00036335,title00653807,author00097061,28293,7.99,74,4.5,0,9/3/2009,Paperback,0,0,0,1,0,48,5,$37.80 ,$18.90 ,$15.87 ,$3.02 ,0
Print,Penguin Group (USA) LLC,publisher00036357,title00658421,author00349128,28295,14.66,54,4.7,0,3/19/2012,Paperback,0,0,0,1,0,400,5,$69.35 ,$22.16 ,$39.63 ,$7.55 ,0
Print,"Amazon Digital Services,  Inc.",publisher00003197,title00604275,author00243552,28297,12.6,0,0,1,2/16/2016,Hardcover,0,1,0,0,0,112,5,$59.60 ,$12.42 ,$33.03 ,$14.15 ,0
Print,Simon and Schuster Digital Sales Inc,publisher00000103,title00632857,author00345640,28298,7.99,41,4,0,12/29/2009,Mass Market Paperback,0,0,0,1,0,624,5,$37.79 ,$18.90 ,$16.63 ,$2.27 ,0
Print,"Amazon Digital Services,  Inc.",publisher00037197,title00706474,author00194681,28300,7.19,53,4.6,0,11/4/2014,Paperback,0,1,0,0,0,120,5,$34.01 ,$15.11 ,$15.87 ,$3.02 ,0
Print,"Amazon Digital Services,  Inc.",publisher00027938,title00596535,author00114921,28302,7.99,51,4.3,0,10/27/2015,Mass Market Paperback,0,1,0,0,0,320,5,$37.79 ,$18.89 ,$16.63 ,$2.27 ,0
Print,"Amazon Digital Services,  Inc.",publisher00000549,title00618975,author00097884,28302,11.42,18,4.5,0,9/22/2015,Paperback,0,1,0,0,0,200,5,$54.01 ,$16.29 ,$31.68 ,$6.03 ,0
Print,"Amazon Digital Services,  Inc.",publisher00001217,title00607587,NA,28304,3.99,72,4.5,0,12/19/2012,Paperback,0,1,0,0,0,32,5,$18.87 ,$9.43 ,$7.92 ,$1.51 ,0
Print,"Amazon Digital Services,  Inc.",publisher00002664,title00613266,author00098491,28306,3.99,52,4.8,0,4/14/2009,Paperback,0,1,0,0,0,32,5,$18.87 ,$9.43 ,$7.92 ,$1.51 ,0
Print,Random House LLC,publisher00000284,title00657283,NA,28308,14.67,68,4.9,0,6/1/1979,Paperback,0,0,0,1,0,512,5,$69.36 ,$22.20 ,$39.62 ,$7.55 ,0
Print,"Amazon Digital Services,  Inc.",publisher00000954,title00630427,author00341416,28311,7.99,5,5,0,9/24/2015,Paperback,1,1,0,0,0,64,5,$37.78 ,$25.28 ,$0.00 ,$12.50 ,0
Print,"Amazon Digital Services,  Inc.",publisher00001217,title00653728,author00342895,28322,3.99,41,4.1,0,6/1/1976,Paperback,0,1,0,0,0,72,5,$18.86 ,($2.27),$17.75 ,$3.38 ,0
Print,"Amazon Digital Services,  Inc.",publisher00073697,title00663786,author00178309,28325,9.99,52,4.8,0,2/7/2012,Hardcover,0,1,0,0,0,64,5,$47.21 ,$23.61 ,$16.52 ,$7.08 ,0
Print,"Amazon Digital Services,  Inc.",publisher00075451,title00689202,author00354680,28326,3.95,62,4.6,0,3/1/2004,Paperback,0,1,0,0,0,32,5,$18.67 ,$9.33 ,$7.84 ,$1.49 ,0
Print,"Amazon Digital Services,  Inc.",publisher00074824,title00637161,author00096752,28327,20.47,25,4.7,0,4/27/2015,Hardcover,0,0,0,0,1,278,5,$96.73 ,$37.78 ,$41.27 ,$17.69 ,0
Print,"Amazon Digital Services,  Inc.",publisher00000063,title00701161,author00326634,28328,14,25,4.4,0,8/12/2002,Paperback,0,1,0,0,0,304,5,$66.15 ,$33.08 ,$27.79 ,$5.29 ,0
Print,"Amazon Digital Services,  Inc.",publisher00002125,title00687763,author00095459,28331,9.43,28,4.6,0,12/10/2013,Paperback,0,1,0,0,0,456,5,$44.56 ,$13.87 ,$25.78 ,$4.91 ,0
Print,"Amazon Digital Services,  Inc.",publisher00074428,title00664378,author00212203,28332,15.24,36,3.5,0,12/8/2014,Hardcover,0,0,0,0,1,52,5,$72.01 ,$31.89 ,$28.08 ,$12.03 ,0
Print,"Amazon Digital Services,  Inc.",publisher00023422,title00689280,author00105355,28336,7.55,237,4.2,0,11/5/2015,Paperback,0,1,0,0,0,96,5,$35.67 ,$12.19 ,$19.72 ,$3.76 ,0
Print,Penguin Group (USA) LLC,publisher00019761,title00662210,author00110596,28337,22.46,0,0,1,8/30/2016,Hardcover,0,0,0,1,0,512,5,$106.10 ,$35.36 ,$49.52 ,$21.22 ,0
Print,"Amazon Digital Services,  Inc.",publisher00002906,title00601253,author00228418,28338,30.63,121,4.9,0,1/5/2015,Hardcover,0,1,0,0,0,188,5,$144.69 ,$50.21 ,$66.13 ,$28.34 ,0
Print,"Amazon Digital Services,  Inc.",publisher00002969,title00623672,author00096424,28341,22.99,0,0,0,12/15/2015,Paperback,0,1,0,0,0,264,5,$108.59 ,$54.30 ,$45.61 ,$8.69 ,0
Print,"Amazon Digital Services,  Inc.",publisher00002672,title00614856,author00343406,28346,23.51,316,4.6,0,6/4/2013,Hardcover,0,1,0,0,0,280,5,$111.03 ,$28.50 ,$57.77 ,$24.76 ,0
Print,Macmillan,publisher00000130,title00686234,author00233758,28348,9.99,311,4.7,0,4/23/2013,Paperback,0,0,0,1,0,416,5,$47.18 ,$23.59 ,$19.81 ,$3.77 ,0
Print,Random House LLC,publisher00001845,title00602764,author00124984,28352,13.11,40,4.6,0,2/1/2006,Paperback,0,0,0,1,0,176,5,$61.90 ,$14.73 ,$39.62 ,$7.55 ,0
Print,W. W. Norton & Company,publisher00000520,title00633266,author00098619,28354,10,177,4.5,0,1/17/2001,Paperback,0,1,0,0,0,256,5,$47.21 ,$9.56 ,$31.63 ,$6.02 ,0
Print,DC Comics,publisher00002862,title00732777,author00263248,28355,9.14,114,4.4,0,2/12/2013,Paperback,0,1,0,0,0,144,5,$43.15 ,$7.77 ,$29.72 ,$5.66 ,0
Print,"Amazon Digital Services,  Inc.",publisher00003037,title00714760,author00115422,28356,7.68,7,4,0,2/28/2015,Paperback,0,1,0,0,0,88,5,$36.26 ,$12.68 ,$19.81 ,$3.77 ,0
Print,"Amazon Digital Services,  Inc.",publisher00002189,title00641928,author00256700,28359,10.79,484,4.5,0,2/27/2013,Paperback,1,0,0,0,0,204,5,$50.94 ,$32.56 ,$0.00 ,$18.37 ,0
Print,HarperCollins Publishers,publisher00000754,title00714827,author00097333,28360,3.99,57,4.6,0,12/22/2009,Paperback,0,0,0,1,0,32,5,$18.84 ,$9.42 ,$7.91 ,$1.51 ,0
Print,"Amazon Digital Services,  Inc.",publisher00002839,title00683408,author00105688,28362,9.83,185,4.5,0,12/2/2008,Paperback,0,1,0,0,0,528,5,$46.40 ,$6.40 ,$33.60 ,$6.40 ,0
Print,Houghton Mifflin Harcourt,publisher00002297,title00674403,author00103753,28363,6.99,255,4.7,0,9/21/1987,Paperback,0,1,0,0,0,32,5,$32.99 ,$16.50 ,$13.86 ,$2.64 ,0
Print,"Amazon Digital Services,  Inc.",publisher00074217,title00665183,NA,28366,16.63,106,4.5,0,11/6/2012,Hardcover,0,1,0,0,0,176,5,$78.49 ,$19.61 ,$41.22 ,$17.66 ,0
Print,RCS MediaGroup S.p.A.,publisher00010517,title00605639,author00342317,28368,32.72,15,4.7,0,9/29/2015,Hardcover,0,1,0,0,0,224,5,$154.42 ,$36.43 ,$82.59 ,$35.40 ,0
Print,"Amazon Digital Services,  Inc.",publisher00002832,title00626674,author00191113,28371,29.83,17,4.6,0,4/13/2015,Hardcover,0,1,0,0,0,368,5,$140.77 ,$34.59 ,$74.32 ,$31.85 ,0
Print,Simon and Schuster Digital Sales Inc,publisher00000103,title00622773,author00112933,28378,8.99,360,4.6,0,5/25/2010,Mass Market Paperback,0,0,0,1,0,400,5,$42.41 ,$18.85 ,$20.74 ,$2.83 ,0
Print,Random House LLC,publisher00000122,title00607723,author00286577,28380,7.45,237,3.1,0,12/28/2004,Mass Market Paperback,0,0,0,1,0,320,5,$35.15 ,$16.30 ,$16.59 ,$2.26 ,0
Print,Hachette Book Group,publisher00000002,title00615888,author00288040,28382,13.41,28,4.7,0,5/21/2013,Hardcover,0,0,0,1,0,216,5,$63.26 ,$25.52 ,$26.42 ,$11.32 ,0
Print,"Amazon Digital Services,  Inc.",publisher00002444,title00689185,author00342962,28385,20.66,21,4.8,0,7/13/2010,Paperback,0,1,0,0,0,296,5,$97.45 ,$38.51 ,$49.51 ,$9.43 ,0
Print,HarperCollins Publishing,publisher00000172,title00709569,author00341643,28387,11.57,3343,4.8,0,1/22/2013,Paperback,0,0,0,1,0,224,5,$54.57 ,$12.17 ,$35.62 ,$6.78 ,0
Print,"Amazon Digital Services,  Inc.",publisher00002457,title00685201,author00097815,28388,9.36,13,4.6,0,3/31/2015,Hardcover,0,1,0,0,0,192,5,$44.15 ,$13.51 ,$21.44 ,$9.19 ,0
Print,"Amazon Digital Services,  Inc.",publisher00001217,title00611124,author00103562,28391,6.95,59,4.7,0,6/1/1969,Paperback,0,1,0,0,0,160,5,$32.78 ,$16.39 ,$13.77 ,$2.62 ,0
Print,"Amazon Digital Services,  Inc.",publisher00075455,title00705527,author00240457,28393,10.1,14,4.8,0,7/7/2015,Paperback,0,0,0,0,1,112,5,$47.63 ,$17.09 ,$25.65 ,$4.89 ,0
Print,"Amazon Digital Services,  Inc.",publisher00008780,title00607177,author00104097,28395,3.99,22,4.6,0,1/28/2005,Paperback,0,1,0,0,0,32,5,$18.81 ,$9.41 ,$7.90 ,$1.51 ,0
Print,Simon and Schuster Digital Sales Inc,publisher00000030,title00606750,author00094437,28397,17.32,213,4.1,0,10/28/2014,Hardcover,0,0,0,1,0,256,5,$81.67 ,$20.37 ,$42.91 ,$18.39 ,0
Print,"Amazon Digital Services,  Inc.",publisher00001217,title00665629,author00131925,28398,13.42,45,4.5,0,6/1/1975,Paperback,0,1,0,0,0,296,5,$63.28 ,$16.24 ,$39.51 ,$7.53 ,0
Print,"Amazon Digital Services,  Inc.",publisher00002118,title00700161,author00094676,28401,13.69,3,5,0,9/1/2015,Paperback,0,1,0,0,0,128,5,$64.54 ,$24.52 ,$33.62 ,$6.40 ,0
Print,Random House LLC,publisher00002623,title00604555,author00098092,28402,14.57,19,4.4,0,12/16/2014,Hardcover,0,0,0,1,0,384,5,$68.69 ,$21.59 ,$32.97 ,$14.13 ,0
Print,Hachette Book Group,publisher00002153,title00707569,author00165774,28406,15.01,1111,4,0,1/1/2013,Hardcover,0,0,0,1,0,320,5,$70.75 ,$9.50 ,$42.88 ,$18.38 ,0
Print,"Amazon Digital Services,  Inc.",publisher00002969,title00635754,author00096424,28407,17.14,3,4.3,0,6/1/2015,Paperback,0,1,0,0,0,352,5,$80.79 ,$21.90 ,$49.47 ,$9.42 ,0
Print,"Amazon Digital Services,  Inc.",publisher00076327,title00652976,author00348274,28411,15.66,3,5,0,1/4/2016,Hardcover,0,1,0,0,0,192,5,$73.81 ,$26.79 ,$32.91 ,$14.10 ,0
Print,Random House LLC,publisher00002520,title00698923,author00116706,28412,6.94,54,4.5,0,9/9/2008,Paperback,0,0,0,1,0,144,5,$32.71 ,$16.24 ,$13.84 ,$2.64 ,0
Print,"Amazon Digital Services,  Inc.",publisher00001733,title00617190,author00101756,28413,20.36,360,4.6,0,4/15/2014,Hardcover,0,1,0,0,0,480,5,$95.95 ,$25.38 ,$49.40 ,$21.17 ,0
Print,"Amazon Digital Services,  Inc.",publisher00015282,title00690516,author00354956,28414,40.9,11,4.8,0,11/17/2015,Hardcover,0,1,0,0,0,5,5,$192.75 ,$39.59 ,$107.21 ,$45.95 ,0
Print,DC Comics,publisher00002862,title00734606,author00095926,28415,28.33,64,4.7,0,7/22/2014,Hardcover,0,1,0,0,0,432,5,$133.51 ,$39.28 ,$65.96 ,$28.27 ,0
Print,Random House LLC,publisher00001661,title00614466,author00099858,28416,17.25,207,4.7,0,5/12/2009,Paperback,0,0,0,1,0,256,5,$81.29 ,$22.41 ,$49.46 ,$9.42 ,0
Print,Penguin Group (USA) LLC,publisher00002422,title00652041,author00348138,28419,3.99,63,4.5,0,3/15/1989,Paperback,0,0,0,1,0,32,5,$18.80 ,$9.40 ,$7.90 ,$1.50 ,0
Print,Hachette Book Group,publisher00000264,title00602101,author00114348,28420,10.89,327,4.8,0,2/1/1996,Paperback,0,0,0,1,0,372,5,$51.31 ,$11.26 ,$33.64 ,$6.41 ,0
Print,"Amazon Digital Services,  Inc.",publisher00003664,title00650139,author00161404,28425,20.51,16,4.9,0,11/12/2015,Paperback,0,1,0,0,0,174,5,$96.62 ,$30.69 ,$55.38 ,$10.55 ,0
Print,Random House LLC,publisher00001654,title00639550,author00325225,28426,11,54,4.1,0,2/12/2013,Paperback,0,0,0,1,0,320,5,$51.82 ,$16.49 ,$29.68 ,$5.65 ,0
Print,Penguin Group (USA) LLC,publisher00003224,title00606629,author00094067,28429,20.47,4222,4.6,0,7/15/2014,Hardcover,0,0,0,1,0,561,5,$96.42 ,$28.24 ,$47.73 ,$20.46 ,0
Print,Penguin Group (USA) LLC,publisher00002422,title00636513,author00115905,28430,5.84,35,4.7,0,3/6/2000,Paperback,0,0,0,1,0,32,5,$27.51 ,$11.05 ,$13.83 ,$2.63 ,0
Print,"Amazon Digital Services,  Inc.",publisher00000954,title00628462,author00165226,28431,6.99,12,4.1,0,10/23/2015,Paperback,1,1,0,0,0,32,5,$32.92 ,$23.30 ,$0.00 ,$9.63 ,0
Print,"Amazon Digital Services,  Inc.",publisher00002413,title00621537,author00111040,28432,17.19,77,4.4,0,9/20/2011,Hardcover,0,1,0,0,0,304,5,$80.97 ,$10.31 ,$49.46 ,$21.20 ,0
Print,Penguin Group (USA) LLC,publisher00036323,title00643311,author00097481,28436,17.17,67,4.8,0,7/5/2010,Hardcover,0,0,0,1,0,256,5,$80.86 ,$22.02 ,$41.19 ,$17.65 ,0
Print,"Amazon Digital Services,  Inc.",publisher00002242,title00598018,author00102403,28437,20.78,25,4.2,0,9/2/2014,Paperback,0,1,0,0,0,360,5,$97.86 ,$34.31 ,$53.38 ,$10.17 ,0
Print,Simon and Schuster Digital Sales Inc,publisher00001550,title00632858,author00099252,28441,7.99,118,4.7,0,4/8/2014,Paperback,0,0,0,1,0,352,5,$37.62 ,$18.81 ,$15.80 ,$3.01 ,0
Print,"Amazon Digital Services,  Inc.",publisher00001828,title00615320,author00113180,28443,10.43,221,4.6,0,11/1/2011,Paperback,0,1,0,0,0,208,5,$49.11 ,$4.50 ,$37.47 ,$7.14 ,0
Print,"Amazon Digital Services,  Inc.",publisher00002463,title00704533,author00356730,28444,7.99,100,4.5,0,4/10/2007,Paperback,0,1,0,0,0,32,5,$37.62 ,$18.81 ,$15.80 ,$3.01 ,0
Print,"Amazon Digital Services,  Inc.",publisher00002832,title00605902,author00342348,28447,23.45,10,4.8,0,12/8/2015,Paperback,0,1,0,0,0,360,5,$110.40 ,$39.90 ,$59.22 ,$11.28 ,0
Print,Simon and Schuster Digital Sales Inc,publisher00002437,title00697380,author00267456,28452,6.99,47,4.3,0,6/1/2002,Board book,0,0,0,1,0,,5,$32.90 ,$16.45 ,$13.16 ,$3.29 ,0
Print,Random House LLC,publisher00000122,title00660752,author00109480,28453,14.22,2499,4.2,0,2/22/2011,Hardcover,0,0,0,1,0,336,5,$66.93 ,$8.10 ,$41.19 ,$17.65 ,0
Print,"Amazon Digital Services,  Inc.",publisher00003865,title00674157,author00097342,28458,11.52,65,4.6,0,\N,Hardcover,0,1,0,0,0,128,5,$54.22 ,$14.33 ,$27.92 ,$11.97 ,0
Print,"Amazon Digital Services,  Inc.",publisher00077876,title00682285,author00094247,28461,11.62,5,3.8,0,4/7/2015,Hardcover,0,0,0,0,1,64,5,$54.68 ,$17.15 ,$26.27 ,$11.26 ,0
Print,Random House LLC,publisher00000319,title00721229,author00337962,28462,13.44,29,4.8,0,8/20/2002,Paperback,0,0,0,1,0,192,5,$63.24 ,$27.97 ,$29.63 ,$5.64 ,0
Print,Random House LLC,publisher00000129,title00634644,author00094697,28464,10.61,617,4,1,1/26/2016,Paperback,0,0,0,1,0,192,5,$49.92 ,$14.75 ,$29.54 ,$5.63 ,0
Print,"Amazon Digital Services,  Inc.",publisher00003334,title00630445,author00120827,28465,19.03,68,4.5,0,5/7/2013,Hardcover,0,1,0,0,0,252,5,$89.54 ,$30.84 ,$41.09 ,$17.61 ,0
Print,"Amazon Digital Services,  Inc.",publisher00077138,title00671957,author00350616,28466,9.57,143,4.7,0,8/14/2007,Paperback,0,0,0,0,1,144,5,$45.03 ,$19.17 ,$21.72 ,$4.14 ,0
Print,Random House LLC,publisher00002408,title00721485,author00096775,28467,4.26,52,4.7,0,12/26/2006,Paperback,0,0,0,1,0,144,5,$20.04 ,$8.30 ,$9.86 ,$1.88 ,0
Print,HarperCollins Christian Publishing,publisher00000097,title00707678,author00127545,28469,14.39,88,4.9,0,9/5/2011,Paperback,0,0,0,1,0,194,5,$67.70 ,$30.09 ,$31.60 ,$6.02 ,0
Print,Hachette Book Group,publisher00002153,title00614765,author00101485,28470,13.36,213,4.7,0,6/19/2012,Paperback,0,0,0,1,0,608,5,$62.85 ,$15.81 ,$39.52 ,$7.53 ,0
Print,"Amazon Digital Services,  Inc.",publisher00002255,title00604880,author00203918,28471,17,66,4.8,0,8/19/2015,Paperback,0,1,0,0,0,176,5,$79.97 ,$21.19 ,$49.38 ,$9.40 ,0
Print,"Amazon Digital Services,  Inc.",publisher00002125,title00699607,author00095459,28472,12.31,0,0,0,10/20/2015,Paperback,0,1,0,0,0,368,5,$57.91 ,$22.65 ,$29.62 ,$5.64 ,0
Print,"Amazon Digital Services,  Inc.",publisher00003338,title00739654,author00098844,28473,14.43,442,4.6,0,9/1/2008,Paperback,0,1,0,0,0,250,5,$67.88 ,$25.66 ,$35.46 ,$6.75 ,0
Print,"Amazon Digital Services,  Inc.",publisher00002774,title00621746,author00108870,28480,17.05,67,4.3,0,10/1/2002,Paperback,0,1,0,0,0,176,5,$80.19 ,$28.57 ,$43.36 ,$8.26 ,0
Print,Penguin Group (USA) LLC,publisher00011997,title00736042,author00139848,28482,13.26,92,4.3,0,10/25/2011,Paperback,0,0,0,1,0,416,5,$62.36 ,$22.38 ,$33.58 ,$6.40 ,0
Print,Random House LLC,publisher00002520,title00635465,author00116686,28484,10.15,30,4.4,0,2/17/1998,Paperback,0,0,0,1,0,160,5,$47.73 ,$17.16 ,$25.67 ,$4.89 ,0
Print,Random House LLC,publisher00000122,title00599397,author00102903,28487,5.08,159,4.6,0,12/12/1986,Mass Market Paperback,0,0,0,1,0,288,5,$23.89 ,$5.10 ,$16.53 ,$2.25 ,0
Print,Macmillan,publisher00026628,title00610395,author00243866,28489,15.72,79,4.5,0,5/26/2015,Hardcover,0,0,0,1,0,288,5,$73.91 ,$8.11 ,$46.06 ,$19.74 ,0
Print,"Amazon Digital Services,  Inc.",publisher00074012,title00669428,author00350935,28490,21.59,74,4.6,0,2/15/2011,Paperback,0,1,0,0,0,502,5,$101.51 ,$45.11 ,$47.37 ,$9.02 ,0
Print,HarperCollins Publishers,publisher00000061,title00718797,author00130195,28492,10.76,83,3.8,0,12/28/2004,Paperback,0,0,0,1,0,416,5,$50.59 ,$13.00 ,$31.57 ,$6.01 ,0
Print,"Amazon Digital Services,  Inc.",publisher00018172,title00600422,author00099223,28493,14.01,61,4.9,0,5/7/2014,Paperback,0,1,0,0,0,208,5,$65.86 ,$23.60 ,$35.50 ,$6.76 ,0
Print,Penguin Group (USA) LLC,publisher00037168,title00736700,author00097481,28497,15.74,0,0,0,10/6/2015,Paperback,0,0,0,1,0,236,5,$73.99 ,$19.93 ,$45.41 ,$8.65 ,0
Print,Penguin Group (USA) LLC,publisher00000330,title00705531,author00094446,28498,4.95,289,4.2,0,7/1/1998,Mass Market Paperback,0,0,0,1,0,240,5,$23.27 ,$11.63 ,$10.24 ,$1.40 ,0
Print,DC Comics,publisher00002862,title00735501,author00273585,28500,10.77,0,0,1,1/26/2016,Paperback,0,1,0,0,0,160,5,$50.62 ,$15.39 ,$29.59 ,$5.64 ,0
Print,Penguin Group (USA) LLC,publisher00000670,title00620853,author00095268,28502,19.88,3615,4.5,0,3/1/2011,Hardcover,0,0,0,1,0,993,5,$93.43 ,$23.05 ,$49.27 ,$21.11 ,0
Print,Penguin Group (USA) LLC,publisher00000034,title00699828,author00097753,28503,8.49,3567,4.3,0,10/7/2014,Mass Market Paperback,0,0,0,1,0,608,5,$39.90 ,$16.43 ,$20.66 ,$2.82 ,0
Print,"Amazon Digital Services,  Inc.",publisher00001733,title00689844,author00165230,28504,27.22,159,4.8,0,11/4/2014,Paperback,0,1,0,0,0,432,5,$127.92 ,$34.05 ,$78.85 ,$15.02 ,0
Print,"Amazon Digital Services,  Inc.",publisher00008598,title00614773,author00100744,28505,14.35,57,4.6,0,8/26/2009,Paperback,0,1,0,0,0,240,5,$67.44 ,$25.14 ,$35.53 ,$6.77 ,0
Print,Random House LLC,publisher00000129,title00730777,author00139339,28514,10.93,17,3.9,0,4/6/2010,Paperback,0,0,0,1,0,288,5,$51.35 ,$11.53 ,$33.44 ,$6.37 ,0
Print,Penguin Group (USA) LLC,publisher00036133,title00619296,author00112813,28516,20.23,51,3.7,0,7/14/2015,Hardcover,0,0,0,1,0,416,5,$95.03 ,$24.69 ,$49.24 ,$21.10 ,0
Print,Penguin Group (USA) LLC,publisher00036323,title00658561,author00104977,28519,15.56,60,4.9,0,8/21/2006,Paperback,0,0,0,1,0,376,5,$73.09 ,$21.44 ,$43.38 ,$8.26 ,0
Print,Penguin Group (USA) LLC,publisher00000072,title00676366,author00282531,28520,12,239,4,0,6/2/2015,Paperback,0,0,0,1,0,432,5,$56.37 ,$21.14 ,$29.59 ,$5.64 ,0
Print,Marvel Entertainment US,publisher00001551,title00684662,author00165580,28521,14.49,103,4.5,0,6/11/2013,Paperback,0,1,0,0,0,120,5,$68.06 ,$25.83 ,$35.47 ,$6.76 ,0
Print,Random House LLC,publisher00002408,title00667308,author00115815,28522,3.18,49,4.7,0,4/22/2008,Paperback,0,0,0,1,0,144,5,$14.94 ,$5.57 ,$7.87 ,$1.50 ,0
Print,Houghton Mifflin Harcourt,publisher00002297,title00619860,author00096890,28523,6.95,63,4.4,0,1/7/2014,Board book,0,1,0,0,0,,5,$32.64 ,$13.88 ,$15.01 ,$3.75 ,0
Print,"Amazon Digital Services,  Inc.",publisher00005338,title00677952,author00179009,28525,14.16,46,4.2,0,1/23/2006,Paperback,0,1,0,0,0,296,5,$66.50 ,$29.05 ,$31.46 ,$5.99 ,0
Print,Simon and Schuster Digital Sales Inc,publisher00000099,title00641072,author00346704,28536,17.28,9668,4.4,0,7/31/2012,Hardcover,0,0,0,1,0,345,5,$81.13 ,$20.09 ,$42.72 ,$18.31 ,0
Print,"Amazon Digital Services,  Inc.",publisher00002242,title00622364,author00153006,28537,13.49,56,3.8,0,2/25/2005,Paperback,0,1,0,0,0,384,5,$63.33 ,$16.43 ,$39.40 ,$7.50 ,0
Print,"Amazon Digital Services,  Inc.",publisher00000954,title00596881,author00341387,28539,4.5,30,4.8,0,11/21/2014,Paperback,1,1,0,0,0,170,5,$21.12 ,$20.63 ,$0.00 ,$0.50 ,0
Print,"Amazon Digital Services,  Inc.",publisher00000954,title00634792,author00342291,28540,8.99,0,0,0,12/12/2015,Paperback,1,1,0,0,0,82,5,$42.20 ,$26.97 ,$0.00 ,$15.23 ,0
Print,Penguin Group (USA) LLC,publisher00036335,title00686487,author00109282,28541,5.99,44,4.8,0,1/22/2015,Paperback,0,0,0,1,0,160,5,$28.12 ,$14.06 ,$11.81 ,$2.25 ,0
Print,Simon and Schuster Digital Sales Inc,publisher00000030,title00602073,author00094446,28544,5.99,156,4.4,0,1/1/2004,Mass Market Paperback,0,0,0,1,0,384,5,$28.11 ,$14.06 ,$12.37 ,$1.69 ,0
Print,"Amazon Digital Services,  Inc.",publisher00003761,title00600112,author00126174,28545,17.51,62,4.7,0,3/31/2015,Paperback,0,1,0,0,0,320,5,$82.18 ,$30.58 ,$43.35 ,$8.26 ,0
Print,HarperCollins Publishers,publisher00000061,title00680748,author00094592,28545,11.35,701,4,0,12/26/2012,Paperback,0,0,0,1,0,288,5,$53.27 ,$18.09 ,$29.55 ,$5.63 ,0
Print,"Amazon Digital Services,  Inc.",publisher00032621,title00602652,author00164532,28546,35.96,72,4.9,0,11/2/2014,Paperback,1,0,0,0,0,354,5,$168.77 ,$80.22 ,$0.00 ,$88.55 ,0
Print,"Amazon Digital Services,  Inc.",publisher00074174,title00615128,author00343447,28547,48.84,37,3.6,0,11/20/2012,Hardcover,0,1,0,0,0,300,5,$229.21 ,$29.75 ,$139.62 ,$59.84 ,0
Print,"Amazon Digital Services,  Inc.",publisher00001217,title00628221,author00345076,28548,5.99,103,4.7,0,8/22/2013,Paperback,0,1,0,0,0,64,5,$28.11 ,$14.06 ,$11.81 ,$2.25 ,0
Print,Hachette Book Group,publisher00000012,title00606756,author00194821,28549,18.62,36,4.8,0,3/10/2015,Hardcover,0,0,0,1,0,400,5,$87.38 ,$24.03 ,$44.35 ,$19.01 ,0
Print,"Amazon Digital Services,  Inc.",publisher00002969,title00713527,author00096424,28552,22.83,0,0,1,2/16/2016,Paperback,0,1,0,0,0,976,5,$107.13 ,$41.46 ,$55.16 ,$10.51 ,0
Print,HarperCollins Christian Publishing,publisher00000097,title00690905,author00118335,28553,9.93,98,4.1,0,9/14/2004,Paperback,0,0,0,1,0,192,5,$46.59 ,$16.12 ,$25.60 ,$4.88 ,0
Print,"Amazon Digital Services,  Inc.",publisher00001217,title00684997,author00349133,28554,3.99,30,4.5,0,1/26/2009,Paperback,0,1,0,0,0,32,5,$18.72 ,$9.36 ,$7.86 ,$1.50 ,0
Print,"Amazon Digital Services,  Inc.",publisher00002488,title00619529,author00132707,28555,11.2,104,4.3,0,8/1/2001,Paperback,0,1,0,0,0,336,5,$52.55 ,$22.17 ,$25.52 ,$4.86 ,0
Print,"Amazon Digital Services,  Inc.",publisher00074877,title00618312,author00314264,28556,18.89,137,4.5,0,7/3/2012,Paperback,0,0,0,0,1,80,5,$88.63 ,$39.39 ,$41.36 ,$7.88 ,0
Print,"Amazon Digital Services,  Inc.",publisher00003195,title00611979,author00191908,28559,17.17,35,4.6,0,7/16/2013,Hardcover,0,1,0,0,0,96,5,$80.55 ,$33.75 ,$32.76 ,$14.04 ,0
